,us_cpi,us_inflation,us_gdp,us_m2,eu_gdp,uk_cpi,uk_inflation,uk_gdp,uk_m2,jp_cpi,jp_inflation,jp_gdp,jp_m2,hk_cpi,hk_inflation,hk_gdp,au_cpi,au_inflation,au_gdp,au_m2
1999-09-03,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-09-06,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-09-07,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-09-08,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-09-09,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-09-10,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-09-13,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-09-14,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-09-15,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-09-16,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-09-17,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-09-20,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-09-21,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-09-22,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-09-23,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-09-24,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-09-27,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-09-28,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-09-29,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-09-30,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-01,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-04,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-05,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-06,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-07,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-08,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-11,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-12,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-13,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-14,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-15,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-18,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-19,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-20,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-21,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-22,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-25,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-26,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-27,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-28,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-10-29,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-01,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-02,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-03,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-04,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-05,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-08,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-09,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-10,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-11,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-12,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-15,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-16,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-17,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-18,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-19,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-22,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-23,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-24,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-25,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-26,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-29,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-11-30,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-12-01,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-12-02,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-12-03,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-12-06,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-12-07,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-12-08,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-12-09,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-12-10,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-12-13,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-12-14,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-12-15,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-12-16,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-12-17,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-12-20,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-12-21,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-12-22,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
1999-12-23,76.391102265249,2.18802719697358,9631174489000.0,6496459000000.0,7936107808460.76,80.5159977806547,1.7529508005142,1693458987218.9,932914000000.0,103.366973989437,-0.341296928327554,4635982224063.88,1210357000000000.0,99.5659129154526,-4.00943396226445,165768095391.557,71.2018761536123,1.48313946657267,390347787943.351,431311080600.0
